station_train_code,train_no
D9643,71000D96430O
D9644,71000D96440M
D9645,71000D96450T
D9646,71000D96460I
D9647,71000D96470Q
D9648,71000D96480X
D9649,71000D96490N
D9650,71000D96500A
D9653,71000D96530C
D9655,71000D96550Q
D9656,73000D96560C
D9657,71000D96570N
D9658,73000D965808
D9665,71000D96650Q
D9666,71000D966640
D9673,71000D96730I
D9674,71000D96740H
D9677,71000D96770H
D9678,71000D967850
D9681,71000D96810K
D9682,71000D96820H
D9683,71000D96830T
D9684,71000D96840Q
D9687,71000D96870M
D9690,73000D96900A
D9692,71000D969230
D9694,71000D96940G
D9695,71000D96950D
D9696,71000D969620
D9700,71000D970005
D9707,70000D970706
D9708,6c000D970806
D9736,6i000D97360U
D9738,6i000D97380V
D9749,60000D974902
D9750,6c000D97500J
D9801,8d000D980131
D9802,8d000D980232
D9803,8d000D980333
D9804,8d000D980423
D9807,8d000D980723
D9808,8d000D980833
D9809,8d000D980910
D9810,8d000D981010
D9811,0h000D98110A
D9812,03000D98120B
D9817,01000D981708
D9818,03000D981805
D9821,01000D982120
D9841,80000D98410H
D9842,80000D98420H
D9843,80000D98430O
D9844,80000D98440O
D9845,80000D98450D
D9846,80000D98460D
D9849,80000D98490B
D9850,8c000D98500B
D9853,80000D98530C
D9854,8c000D98540B
D9857,80000D98570K
D9858,8c000D98580L
D9871,5y000D987113
D9872,57000D98722H
D9881,57000D98810E
D9911,88000D991103
D9912,88000D991203
D9913,88000D991302
D9914,88000D991402
D9915,88000D991515
D9916,88000D991624
D9917,88000D99171D
D9918,88000D99181D
D9969,5n000D996920
D9970,58000D99704H
D9977,5u000D99770Q
D9981,5u000D998108
D9985,5u000D998520
D9989,58000D998905
D9990,4z000D999005
